subject	roi	cls	cv_r2_median	cv_r2_mean
3	V2	sus-zero-zero_dyn-minus-zero	0.18160855770111084	0.22408518195152283
3	V3AB	sus-zero-zero_dyn-minus-zero	0.05751023441553116	0.09293371438980103
3	V3	sus-zero-zero_dyn-minus-zero	0.23197707533836365	0.2664415240287781
3	VO	sus-zero-zero_dyn-minus-zero	0.01909320242702961	0.039047081023454666
3	hV4	sus-zero-zero_dyn-minus-zero	0.037543389946222305	0.06758302450180054
4	LO	sus-zero-zero_dyn-minus-zero	0.04181898385286331	0.09589655697345734
4	TO	sus-zero-zero_dyn-minus-zero	0.005476673133671284	0.019374480471014977
4	V1	sus-zero-zero_dyn-minus-zero	0.32726505398750305	0.3264296352863312
4	V2	sus-zero-zero_dyn-minus-zero	0.2871575951576233	0.2887781858444214
4	V3AB	sus-zero-zero_dyn-minus-zero	0.023598548024892807	0.04006734490394592
4	V3	sus-zero-zero_dyn-minus-zero	0.19494211673736572	0.21318775415420532
4	VO	sus-zero-zero_dyn-minus-zero	0.0054110391065478325	0.013498635031282902
4	hV4	sus-zero-zero_dyn-minus-zero	0.037588752806186676	0.06791587918996811
5	LO	sus-zero-zero_dyn-minus-zero	0.11474841833114624	0.16288477182388306
5	TO	sus-zero-zero_dyn-minus-zero	0.02120145782828331	0.03966427594423294
5	V1	sus-zero-zero_dyn-minus-zero	0.25911474227905273	0.26462963223457336
5	V2	sus-zero-zero_dyn-minus-zero	0.2614211142063141	0.25515997409820557
5	V3AB	sus-zero-zero_dyn-minus-zero	0.04411505162715912	0.06007625162601471
5	V3	sus-zero-zero_dyn-minus-zero	0.1926153153181076	0.22228124737739563
5	VO	sus-zero-zero_dyn-minus-zero	0.015119504183530807	0.029001925140619278
5	hV4	sus-zero-zero_dyn-minus-zero	0.06053953617811203	0.09237895160913467
6	LO	sus-zero-zero_dyn-minus-zero	0.030200554057955742	0.07510025054216385
6	TO	sus-zero-zero_dyn-minus-zero	0.008652141317725182	0.02270318754017353
6	V1	sus-zero-zero_dyn-minus-zero	0.17268605530261993	0.2137872874736786
6	V2	sus-zero-zero_dyn-minus-zero	0.1249467208981514	0.1727323681116104
6	V3AB	sus-zero-zero_dyn-minus-zero	0.004597231280058622	0.007857810705900192
6	V3	sus-zero-zero_dyn-minus-zero	0.1145462840795517	0.14771512150764465
6	VO	sus-zero-zero_dyn-minus-zero	0.0056829750537872314	0.009197870269417763
6	hV4	sus-zero-zero_dyn-minus-zero	0.014139371924102306	0.029674744233489037
7	LO	sus-zero-zero_dyn-minus-zero	0.09730160236358643	0.13749001920223236
7	TO	sus-zero-zero_dyn-minus-zero	0.013668017461895943	0.03754912689328194
7	V1	sus-zero-zero_dyn-minus-zero	0.32136523723602295	0.3235131800174713
7	V2	sus-zero-zero_dyn-minus-zero	0.1407337486743927	-0.022979510948061943
7	V3AB	sus-zero-zero_dyn-minus-zero	0.04870656877756119	0.07999557256698608
7	V3	sus-zero-zero_dyn-minus-zero	0.21260514855384827	0.23627890646457672
7	VO	sus-zero-zero_dyn-minus-zero	0.013089270330965519	0.021895909681916237
7	hV4	sus-zero-zero_dyn-minus-zero	0.050866469740867615	0.045820221304893494
8	LO	sus-zero-zero_dyn-minus-zero	0.02148495800793171	0.05445019155740738
8	TO	sus-zero-zero_dyn-minus-zero	0.005675380118191242	0.0129333371296525
8	V1	sus-zero-zero_dyn-minus-zero	0.2587812542915344	0.27944546937942505
8	V2	sus-zero-zero_dyn-minus-zero	0.188085675239563	0.2077355980873108
8	V3AB	sus-zero-zero_dyn-minus-zero	0.014591634273529053	0.02389301359653473
8	V3	sus-zero-zero_dyn-minus-zero	0.16049569845199585	0.2001369148492813
8	VO	sus-zero-zero_dyn-minus-zero	0.005561950616538525	0.010091010481119156
8	hV4	sus-zero-zero_dyn-minus-zero	0.014789437875151634	0.02472727559506893
9	LO	sus-zero-zero_dyn-minus-zero	0.31951993703842163	0.32197946310043335
9	TO	sus-zero-zero_dyn-minus-zero	0.03839394822716713	0.07043582946062088
9	V1	sus-zero-zero_dyn-minus-zero	0.3257519602775574	0.3188474774360657
9	V2	sus-zero-zero_dyn-minus-zero	0.33153653144836426	0.3328857719898224
9	V3AB	sus-zero-zero_dyn-minus-zero	0.09312620759010315	0.11834390461444855
9	V3	sus-zero-zero_dyn-minus-zero	0.28060203790664673	0.3018471300601959
9	VO	sus-zero-zero_dyn-minus-zero	0.02973463386297226	0.04932481423020363
9	hV4	sus-zero-zero_dyn-minus-zero	0.14203405380249023	0.15987132489681244
10	LO	sus-zero-zero_dyn-minus-zero	0.08166664838790894	0.11935263872146606
10	TO	sus-zero-zero_dyn-minus-zero	0.025156356394290924	0.04520298168063164
10	V1	sus-zero-zero_dyn-minus-zero	0.30071109533309937	0.3132094740867615
10	V2	sus-zero-zero_dyn-minus-zero	0.24757471680641174	0.2579173743724823
10	V3AB	sus-zero-zero_dyn-minus-zero	0.026887327432632446	0.04235607385635376
10	V3	sus-zero-zero_dyn-minus-zero	0.18392756581306458	0.21019650995731354
10	VO	sus-zero-zero_dyn-minus-zero	0.012792855501174927	0.0249145720154047
10	hV4	sus-zero-zero_dyn-minus-zero	0.03762907534837723	0.06794465333223343
11	LO	sus-zero-zero_dyn-minus-zero	0.09394465386867523	0.1507563441991806
11	TO	sus-zero-zero_dyn-minus-zero	0.014412488788366318	0.03383847698569298
11	V1	sus-zero-zero_dyn-minus-zero	0.22426742315292358	0.23600095510482788
11	V2	sus-zero-zero_dyn-minus-zero	0.12331046164035797	0.17046484351158142
11	V3AB	sus-zero-zero_dyn-minus-zero	0.016984468325972557	0.0405384823679924
11	V3	sus-zero-zero_dyn-minus-zero	0.14076882600784302	0.17987185716629028
11	VO	sus-zero-zero_dyn-minus-zero	0.0086748655885458	0.014773290604352951
11	hV4	sus-zero-zero_dyn-minus-zero	0.02538434788584709	0.06487230956554413
12	LO	sus-zero-zero_dyn-minus-zero	0.19096606969833374	0.23986336588859558
12	TO	sus-zero-zero_dyn-minus-zero	0.09315542131662369	0.10957922041416168
12	V1	sus-zero-zero_dyn-minus-zero	0.13965648412704468	0.17900687456130981
12	V2	sus-zero-zero_dyn-minus-zero	0.1641768217086792	0.20049895346164703
12	V3AB	sus-zero-zero_dyn-minus-zero	0.06931914389133453	0.09777606278657913
12	V3	sus-zero-zero_dyn-minus-zero	0.23554232716560364	0.2552630305290222
12	VO	sus-zero-zero_dyn-minus-zero	0.025034820660948753	0.03713467717170715
12	hV4	sus-zero-zero_dyn-minus-zero	0.08357327431440353	0.12565229833126068
13	LO	sus-zero-zero_dyn-minus-zero	0.06076259911060333	0.12308157235383987
13	TO	sus-zero-zero_dyn-minus-zero	0.041312798857688904	0.07256949692964554
13	V1	sus-zero-zero_dyn-minus-zero	0.2758834958076477	0.29088282585144043
13	V2	sus-zero-zero_dyn-minus-zero	0.19018667936325073	0.23667341470718384
13	V3AB	sus-zero-zero_dyn-minus-zero	0.09834273904561996	0.1245865449309349
13	V3	sus-zero-zero_dyn-minus-zero	0.18854518234729767	0.23743686079978943
13	VO	sus-zero-zero_dyn-minus-zero	0.010175801813602448	0.0192425400018692
13	hV4	sus-zero-zero_dyn-minus-zero	0.035861674696207047	0.06805095076560974
14	LO	sus-zero-zero_dyn-minus-zero	0.06442740559577942	0.12003188580274582
14	TO	sus-zero-zero_dyn-minus-zero	0.010541696101427078	0.019994661211967468
14	V1	sus-zero-zero_dyn-minus-zero	0.2663981318473816	0.27211108803749084
14	V2	sus-zero-zero_dyn-minus-zero	0.27337414026260376	0.28294721245765686
14	V3AB	sus-zero-zero_dyn-minus-zero	0.012020332738757133	0.028394343331456184
14	V3	sus-zero-zero_dyn-minus-zero	0.13831281661987305	0.19653131067752838
14	VO	sus-zero-zero_dyn-minus-zero	0.002513272687792778	0.002099510980769992
14	hV4	sus-zero-zero_dyn-minus-zero	0.017502358183264732	0.03157949820160866
15	LO	sus-zero-zero_dyn-minus-zero	0.12324396520853043	0.1731211543083191
15	TO	sus-zero-zero_dyn-minus-zero	0.02626345120370388	0.05804853141307831
15	V1	sus-zero-zero_dyn-minus-zero	0.23599129915237427	0.2623745799064636
15	V2	sus-zero-zero_dyn-minus-zero	0.2270294725894928	0.260527104139328
15	V3AB	sus-zero-zero_dyn-minus-zero	0.024716492742300034	0.04429945722222328
15	V3	sus-zero-zero_dyn-minus-zero	0.20860499143600464	0.2283608764410019
15	VO	sus-zero-zero_dyn-minus-zero	0.007841775193810463	0.01874711364507675
15	hV4	sus-zero-zero_dyn-minus-zero	0.025362076237797737	0.05933009088039398
16	LO	sus-zero-zero_dyn-minus-zero	0.013936180621385574	0.04085402190685272
16	TO	sus-zero-zero_dyn-minus-zero	0.014157537370920181	0.03248341754078865
16	V1	sus-zero-zero_dyn-minus-zero	0.14720797538757324	0.1677844524383545
16	V2	sus-zero-zero_dyn-minus-zero	0.18200388550758362	0.19540588557720184
16	V3AB	sus-zero-zero_dyn-minus-zero	0.026737073436379433	0.04895704612135887
16	V3	sus-zero-zero_dyn-minus-zero	0.09924916923046112	0.12498922646045685
16	VO	sus-zero-zero_dyn-minus-zero	0.0038938182406127453	0.0054287537932395935
16	hV4	sus-zero-zero_dyn-minus-zero	0.019727889448404312	0.03819434344768524
17	LO	sus-zero-zero_dyn-minus-zero	0.1811016947031021	0.2161174863576889
17	TO	sus-zero-zero_dyn-minus-zero	0.02728206105530262	0.05439884960651398
17	V1	sus-zero-zero_dyn-minus-zero	0.26593247056007385	0.2920270264148712
17	V2	sus-zero-zero_dyn-minus-zero	0.2501310408115387	0.274446040391922
17	V3AB	sus-zero-zero_dyn-minus-zero	0.04704349488019943	0.06722454726696014
17	V3	sus-zero-zero_dyn-minus-zero	0.22263580560684204	0.25090330839157104
17	VO	sus-zero-zero_dyn-minus-zero	0.00950920581817627	0.018506553024053574
17	hV4	sus-zero-zero_dyn-minus-zero	0.05423650145530701	0.08727648854255676
18	LO	sus-zero-zero_dyn-minus-zero	0.029386242851614952	0.0630006194114685
18	TO	sus-zero-zero_dyn-minus-zero	0.019300566986203194	0.03985198214650154
18	V1	sus-zero-zero_dyn-minus-zero	0.15082299709320068	0.18686477839946747
18	V2	sus-zero-zero_dyn-minus-zero	0.13520538806915283	0.17162401974201202
18	V3AB	sus-zero-zero_dyn-minus-zero	0.04873079061508179	0.07864828407764435
18	V3	sus-zero-zero_dyn-minus-zero	0.11088071763515472	0.15533386170864105
18	VO	sus-zero-zero_dyn-minus-zero	0.006432553753256798	0.011004513129591942
18	hV4	sus-zero-zero_dyn-minus-zero	0.017393795773386955	0.029678547754883766
19	LO	sus-zero-zero_dyn-minus-zero	0.02926391176879406	0.0635167732834816
19	TO	sus-zero-zero_dyn-minus-zero	0.0124591626226902	0.025712179020047188
19	V1	sus-zero-zero_dyn-minus-zero	0.056872859597206116	0.13023987412452698
19	V2	sus-zero-zero_dyn-minus-zero	0.14497870206832886	0.1818680763244629
19	V3AB	sus-zero-zero_dyn-minus-zero	0.008227301761507988	0.014944449067115784
19	V3	sus-zero-zero_dyn-minus-zero	0.08523593097925186	0.12832023203372955
19	VO	sus-zero-zero_dyn-minus-zero	0.012875506654381752	0.01832718588411808
19	hV4	sus-zero-zero_dyn-minus-zero	0.025454886257648468	0.055720023810863495
20	LO	sus-zero-zero_dyn-minus-zero	0.027855440974235535	0.05374593287706375
20	TO	sus-zero-zero_dyn-minus-zero	0.0011331855785101652	0.006709202192723751
20	V1	sus-zero-zero_dyn-minus-zero	0.12146434932947159	0.14538314938545227
20	V2	sus-zero-zero_dyn-minus-zero	0.07766853272914886	0.10653175413608551
20	V3AB	sus-zero-zero_dyn-minus-zero	0.006101191975176334	0.010552236810326576
20	V3	sus-zero-zero_dyn-minus-zero	0.08117362856864929	0.10798745602369308
20	VO	sus-zero-zero_dyn-minus-zero	0.0035426404792815447	0.00981916580349207
20	hV4	sus-zero-zero_dyn-minus-zero	0.011420657858252525	0.02428819239139557
21	LO	sus-zero-zero_dyn-minus-zero	0.12634053826332092	0.16448916494846344
21	TO	sus-zero-zero_dyn-minus-zero	0.030522704124450684	0.04709068685770035
21	V1	sus-zero-zero_dyn-minus-zero	0.22334113717079163	0.24134917557239532
21	V2	sus-zero-zero_dyn-minus-zero	0.236484095454216	0.24844512343406677
21	V3AB	sus-zero-zero_dyn-minus-zero	0.04257766157388687	0.06044671684503555
21	V3	sus-zero-zero_dyn-minus-zero	0.23821407556533813	0.24615205824375153
21	VO	sus-zero-zero_dyn-minus-zero	0.013978559523820877	0.029129719361662865
21	hV4	sus-zero-zero_dyn-minus-zero	0.053127750754356384	0.08380438387393951
22	LO	sus-zero-zero_dyn-minus-zero	0.00935487449169159	0.028023995459079742
22	TO	sus-zero-zero_dyn-minus-zero	0.0016171447932720184	0.011245726607739925
22	V1	sus-zero-zero_dyn-minus-zero	0.00330397323705256	0.03483959287405014
22	V2	sus-zero-zero_dyn-minus-zero	0.009359952062368393	0.05423101782798767
22	V3AB	sus-zero-zero_dyn-minus-zero	0.001866358332335949	0.008086394518613815
22	V3	sus-zero-zero_dyn-minus-zero	0.01636921614408493	0.04785049706697464
22	VO	sus-zero-zero_dyn-minus-zero	0.0028452137485146523	0.018255217000842094
22	hV4	sus-zero-zero_dyn-minus-zero	0.028128264471888542	0.06901988387107849
23	LO	sus-zero-zero_dyn-minus-zero	0.09948815405368805	0.12495489418506622
23	TO	sus-zero-zero_dyn-minus-zero	0.025854583829641342	0.04833109304308891
23	V1	sus-zero-zero_dyn-minus-zero	0.16838568449020386	0.21933458745479584
23	V2	sus-zero-zero_dyn-minus-zero	0.2745548486709595	0.281828910112381
23	V3AB	sus-zero-zero_dyn-minus-zero	0.048631660640239716	0.06794026494026184
23	V3	sus-zero-zero_dyn-minus-zero	0.22482755780220032	0.2425592690706253
23	VO	sus-zero-zero_dyn-minus-zero	0.009057092480361462	0.01778772473335266
23	hV4	sus-zero-zero_dyn-minus-zero	0.053459957242012024	0.09261297434568405
24	LO	sus-zero-zero_dyn-minus-zero	0.13285231590270996	0.17945638298988342
24	TO	sus-zero-zero_dyn-minus-zero	0.03970322757959366	0.06265608966350555
24	V1	sus-zero-zero_dyn-minus-zero	0.21806998550891876	0.258385568857193
24	V2	sus-zero-zero_dyn-minus-zero	0.15935254096984863	0.20716366171836853
24	V3AB	sus-zero-zero_dyn-minus-zero	0.046519942581653595	0.07451175153255463
24	V3	sus-zero-zero_dyn-minus-zero	0.13508310914039612	0.1821870654821396
24	VO	sus-zero-zero_dyn-minus-zero	0.026938486844301224	0.04021188244223595
24	hV4	sus-zero-zero_dyn-minus-zero	0.04715672880411148	0.0746699795126915
25	LO	sus-zero-zero_dyn-minus-zero	0.003051319858059287	0.013864358887076378
25	TO	sus-zero-zero_dyn-minus-zero	0.008572997525334358	0.022955410182476044
25	V1	sus-zero-zero_dyn-minus-zero	0.000397849187720567	0.03661215677857399
25	V2	sus-zero-zero_dyn-minus-zero	0.0013290895149111748	0.01875871606171131
25	V3AB	sus-zero-zero_dyn-minus-zero	0.0031442693434655666	0.011592578142881393
25	V3	sus-zero-zero_dyn-minus-zero	0.004385500214993954	0.02872953936457634
25	VO	sus-zero-zero_dyn-minus-zero	0.0019670790061354637	0.0033822045661509037
25	hV4	sus-zero-zero_dyn-minus-zero	0.006592017598450184	0.027022285386919975
26	LO	sus-zero-zero_dyn-minus-zero	0.022161949425935745	0.05544588342308998
26	TO	sus-zero-zero_dyn-minus-zero	0.01781778410077095	0.03787438943982124
26	V1	sus-zero-zero_dyn-minus-zero	0.19181384146213531	0.2120257318019867
26	V2	sus-zero-zero_dyn-minus-zero	0.13953721523284912	0.1681983321905136
26	V3AB	sus-zero-zero_dyn-minus-zero	0.008816864341497421	0.01783454604446888
26	V3	sus-zero-zero_dyn-minus-zero	0.08818797767162323	0.11748886853456497
26	VO	sus-zero-zero_dyn-minus-zero	0.001977396197617054	0.000794960476923734
26	hV4	sus-zero-zero_dyn-minus-zero	0.01900639757514	0.04737665504217148
27	LO	sus-zero-zero_dyn-minus-zero	0.020169250667095184	0.04052911326289177
27	TO	sus-zero-zero_dyn-minus-zero	0.012871310114860535	0.03392025828361511
27	V1	sus-zero-zero_dyn-minus-zero	0.2676345407962799	0.27162623405456543
27	V2	sus-zero-zero_dyn-minus-zero	0.1978464424610138	0.19924725592136383
27	V3AB	sus-zero-zero_dyn-minus-zero	0.017057133838534355	0.03626193851232529
27	V3	sus-zero-zero_dyn-minus-zero	0.12833528220653534	0.15244397521018982
27	VO	sus-zero-zero_dyn-minus-zero	0.0044439490884542465	0.006951167713850737
27	hV4	sus-zero-zero_dyn-minus-zero	0.019571304321289062	0.03426245599985123
28	LO	sus-zero-zero_dyn-minus-zero	0.009013041853904724	0.01833995245397091
28	TO	sus-zero-zero_dyn-minus-zero	0.012065998278558254	0.03883145749568939
28	V1	sus-zero-zero_dyn-minus-zero	0.03117256611585617	0.08593814074993134
28	V2	sus-zero-zero_dyn-minus-zero	0.07122611999511719	0.1058606281876564
28	V3AB	sus-zero-zero_dyn-minus-zero	0.011671287938952446	0.026089752092957497
28	V3	sus-zero-zero_dyn-minus-zero	0.012609154917299747	0.0343569852411747
28	VO	sus-zero-zero_dyn-minus-zero	0.006430836394429207	0.01822894997894764
28	hV4	sus-zero-zero_dyn-minus-zero	0.01053627673536539	0.020445670932531357
29	LO	sus-zero-zero_dyn-minus-zero	0.052791494876146317	0.09412173181772232
29	TO	sus-zero-zero_dyn-minus-zero	0.022183891385793686	0.04113880544900894
29	V1	sus-zero-zero_dyn-minus-zero	0.0802210345864296	0.14496049284934998
29	V2	sus-zero-zero_dyn-minus-zero	0.14151926338672638	0.17734327912330627
29	V3AB	sus-zero-zero_dyn-minus-zero	0.008986499160528183	0.010808996856212616
29	V3	sus-zero-zero_dyn-minus-zero	0.13037660717964172	0.17052757740020752
29	VO	sus-zero-zero_dyn-minus-zero	0.007215865422040224	0.01483995746821165
29	hV4	sus-zero-zero_dyn-minus-zero	0.018894081935286522	0.03692549094557762
30	LO	sus-zero-zero_dyn-minus-zero	0.12578292191028595	0.1563836634159088
30	TO	sus-zero-zero_dyn-minus-zero	0.02250775322318077	0.03928203880786896
30	V1	sus-zero-zero_dyn-minus-zero	0.22582870721817017	0.25295233726501465
30	V2	sus-zero-zero_dyn-minus-zero	0.2037888914346695	0.23437482118606567
30	V3AB	sus-zero-zero_dyn-minus-zero	0.02399459481239319	0.040011607110500336
30	V3	sus-zero-zero_dyn-minus-zero	0.15330910682678223	0.2049606442451477
30	VO	sus-zero-zero_dyn-minus-zero	0.013752813450992107	0.02099575474858284
30	hV4	sus-zero-zero_dyn-minus-zero	0.04481646791100502	0.06804806739091873
1	LO	sus-zero-zero_dyn-plus-plus	0.1279941201210022	0.1605948805809021
1	TO	sus-zero-zero_dyn-plus-plus	0.037596046924591064	0.05689074099063873
1	V1	sus-zero-zero_dyn-plus-plus	0.3862462341785431	0.3769177198410034
1	V2	sus-zero-zero_dyn-plus-plus	0.30362021923065186	0.3080238103866577
1	V3AB	sus-zero-zero_dyn-plus-plus	0.06940358877182007	0.0867689698934555
1	V3	sus-zero-zero_dyn-plus-plus	0.27532050013542175	0.29139742255210876
1	VO	sus-zero-zero_dyn-plus-plus	0.012033360078930855	0.020882243290543556
1	hV4	sus-zero-zero_dyn-plus-plus	0.040277838706970215	0.06387324631214142
2	LO	sus-zero-zero_dyn-plus-plus	0.09759483486413956	0.13998784124851227
2	TO	sus-zero-zero_dyn-plus-plus	0.012656857259571552	0.02820766344666481
2	V1	sus-zero-zero_dyn-plus-plus	0.09248176217079163	0.16881442070007324
2	V2	sus-zero-zero_dyn-plus-plus	0.15619218349456787	0.20479559898376465
2	V3AB	sus-zero-zero_dyn-plus-plus	0.023303281515836716	0.037735261023044586
2	V3	sus-zero-zero_dyn-plus-plus	0.10949639976024628	0.15663349628448486
2	VO	sus-zero-zero_dyn-plus-plus	0.007716441061347723	0.013529661111533642
2	hV4	sus-zero-zero_dyn-plus-plus	0.019643455743789673	0.03949596360325813
3	LO	sus-zero-zero_dyn-plus-plus	0.15412500500679016	0.19733823835849762
3	TO	sus-zero-zero_dyn-plus-plus	0.0419653058052063	0.06588272005319595
3	V1	sus-zero-zero_dyn-plus-plus	0.2611064314842224	0.28704801201820374
3	V2	sus-zero-zero_dyn-plus-plus	0.18177837133407593	0.22380231320858002
3	V3AB	sus-zero-zero_dyn-plus-plus	0.05707089230418205	0.09315694868564606
3	V3	sus-zero-zero_dyn-plus-plus	0.23203060030937195	0.2662564814090729
3	VO	sus-zero-zero_dyn-plus-plus	0.020387351512908936	0.0398508720099926
3	hV4	sus-zero-zero_dyn-plus-plus	0.03876803442835808	0.06779766827821732
4	LO	sus-zero-zero_dyn-plus-plus	0.0454963780939579	0.09853782504796982
4	TO	sus-zero-zero_dyn-plus-plus	0.006096874829381704	0.020596636459231377
4	V1	sus-zero-zero_dyn-plus-plus	0.3272207975387573	0.326267272233963
4	V2	sus-zero-zero_dyn-plus-plus	0.2846066355705261	0.2876451015472412
4	V3AB	sus-zero-zero_dyn-plus-plus	0.024239687249064445	0.04018770158290863
4	V3	sus-zero-zero_dyn-plus-plus	0.19489693641662598	0.21302343904972076
4	VO	sus-zero-zero_dyn-plus-plus	0.007006268948316574	0.015541909262537956
4	hV4	sus-zero-zero_dyn-plus-plus	0.037590354681015015	0.06774428486824036
5	LO	sus-zero-zero_dyn-plus-plus	0.1155722439289093	0.16266804933547974
5	TO	sus-zero-zero_dyn-plus-plus	0.021046709269285202	0.03952846676111221
5	V1	sus-zero-zero_dyn-plus-plus	0.25837990641593933	0.2645187973976135
5	V2	sus-zero-zero_dyn-plus-plus	0.2604939937591553	0.2550329267978668
5	V3AB	sus-zero-zero_dyn-plus-plus	0.04436399042606354	0.05987381562590599
5	V3	sus-zero-zero_dyn-plus-plus	0.19242209196090698	0.22203826904296875
5	VO	sus-zero-zero_dyn-plus-plus	0.015842318534851074	0.0313839353621006
5	hV4	sus-zero-zero_dyn-plus-plus	0.06138639152050018	0.09226500242948532
6	LO	sus-zero-zero_dyn-plus-plus	0.029638556763529778	0.07493552565574646
6	TO	sus-zero-zero_dyn-plus-plus	0.008567197248339653	0.022776402533054352
6	V1	sus-zero-zero_dyn-plus-plus	0.17146176099777222	0.21308544278144836
6	V2	sus-zero-zero_dyn-plus-plus	0.12525486946105957	0.17270244657993317
6	V3AB	sus-zero-zero_dyn-plus-plus	0.006317062769085169	0.011935818940401077
6	V3	sus-zero-zero_dyn-plus-plus	0.11500009894371033	0.1479208618402481
6	VO	sus-zero-zero_dyn-plus-plus	0.007281697355210781	0.012038576416671276
6	hV4	sus-zero-zero_dyn-plus-plus	0.01381151657551527	0.029381930828094482
7	LO	sus-zero-zero_dyn-plus-plus	0.09713339060544968	0.1371644288301468
7	TO	sus-zero-zero_dyn-plus-plus	0.014092229306697845	0.03750377520918846
7	V1	sus-zero-zero_dyn-plus-plus	0.32773423194885254	0.3240189850330353
7	V2	sus-zero-zero_dyn-plus-plus	0.11674734205007553	-0.2578318417072296
7	V3AB	sus-zero-zero_dyn-plus-plus	0.04860101640224457	0.08002477884292603
7	V3	sus-zero-zero_dyn-plus-plus	0.21220740675926208	0.23597882688045502
7	VO	sus-zero-zero_dyn-plus-plus	0.013132236897945404	0.021614614874124527
7	hV4	sus-zero-zero_dyn-plus-plus	0.05094868689775467	0.041975777596235275
8	LO	sus-zero-zero_dyn-plus-plus	0.02087823674082756	0.054415512830019
8	TO	sus-zero-zero_dyn-plus-plus	0.005936919711530209	0.012931331992149353
8	V1	sus-zero-zero_dyn-plus-plus	0.25806254148483276	0.27883586287498474
8	V2	sus-zero-zero_dyn-plus-plus	0.18833208084106445	0.20752710103988647
8	V3AB	sus-zero-zero_dyn-plus-plus	0.014610962010920048	0.024146156385540962
8	V3	sus-zero-zero_dyn-plus-plus	0.15999236702919006	0.19975830614566803
8	VO	sus-zero-zero_dyn-plus-plus	0.0059031168930232525	0.010638623498380184
8	hV4	sus-zero-zero_dyn-plus-plus	0.014819079078733921	0.024602597579360008
9	LO	sus-zero-zero_dyn-plus-plus	0.31967729330062866	0.3216095566749573
9	TO	sus-zero-zero_dyn-plus-plus	0.038096509873867035	0.07055270671844482
9	V1	sus-zero-zero_dyn-plus-plus	0.32674115896224976	0.31862425804138184
9	V2	sus-zero-zero_dyn-plus-plus	0.3302537202835083	0.33308759331703186
9	V3AB	sus-zero-zero_dyn-plus-plus	0.09220558404922485	0.1180429607629776
9	V3	sus-zero-zero_dyn-plus-plus	0.28132304549217224	0.30196303129196167
9	VO	sus-zero-zero_dyn-plus-plus	0.02983221784234047	0.04884348064661026
9	hV4	sus-zero-zero_dyn-plus-plus	0.14164265990257263	0.15949676930904388
10	LO	sus-zero-zero_dyn-plus-plus	0.08359019458293915	0.11971240490674973
10	TO	sus-zero-zero_dyn-plus-plus	0.025382492691278458	0.04544428363442421
10	V1	sus-zero-zero_dyn-plus-plus	0.3010542392730713	0.3128131031990051
10	V2	sus-zero-zero_dyn-plus-plus	0.2477922886610031	0.2576131224632263
10	V3AB	sus-zero-zero_dyn-plus-plus	0.027701664716005325	0.042645618319511414
10	V3	sus-zero-zero_dyn-plus-plus	0.1834026277065277	0.2101864069700241
10	VO	sus-zero-zero_dyn-plus-plus	0.013974975794553757	0.029038935899734497
10	hV4	sus-zero-zero_dyn-plus-plus	0.04080786928534508	0.0717310830950737
11	LO	sus-zero-zero_dyn-plus-plus	0.09311959892511368	0.1505209356546402
11	TO	sus-zero-zero_dyn-plus-plus	0.013774936087429523	0.033641356974840164
11	V1	sus-zero-zero_dyn-plus-plus	0.22431981563568115	0.2355988323688507
11	V2	sus-zero-zero_dyn-plus-plus	0.1229640394449234	0.17032678425312042
11	V3AB	sus-zero-zero_dyn-plus-plus	0.01940915547311306	0.042400263249874115
11	V3	sus-zero-zero_dyn-plus-plus	0.14168807864189148	0.17976300418376923
11	VO	sus-zero-zero_dyn-plus-plus	0.008657893165946007	0.01503031700849533
11	hV4	sus-zero-zero_dyn-plus-plus	0.02535971812903881	0.0646497905254364
12	LO	sus-zero-zero_dyn-plus-plus	0.19061051309108734	0.23957155644893646
12	TO	sus-zero-zero_dyn-plus-plus	0.09425783157348633	0.1103358343243599
12	V1	sus-zero-zero_dyn-plus-plus	0.13840793073177338	0.17837952077388763
12	V2	sus-zero-zero_dyn-plus-plus	0.16386012732982635	0.19867298007011414
12	V3AB	sus-zero-zero_dyn-plus-plus	0.07035872340202332	0.09765356779098511
12	V3	sus-zero-zero_dyn-plus-plus	0.2340696156024933	0.2545265555381775
12	VO	sus-zero-zero_dyn-plus-plus	0.025253575295209885	0.03856717422604561
12	hV4	sus-zero-zero_dyn-plus-plus	0.0846938043832779	0.12554630637168884
13	LO	sus-zero-zero_dyn-plus-plus	0.06091088056564331	0.12308382242918015
13	TO	sus-zero-zero_dyn-plus-plus	0.04206104204058647	0.07248308509588242
13	V1	sus-zero-zero_dyn-plus-plus	0.27540266513824463	0.2903125584125519
13	V2	sus-zero-zero_dyn-plus-plus	0.19077013432979584	0.23640134930610657
13	V3AB	sus-zero-zero_dyn-plus-plus	0.09861241281032562	0.12437689304351807
13	V3	sus-zero-zero_dyn-plus-plus	0.18917714059352875	0.23704171180725098
13	VO	sus-zero-zero_dyn-plus-plus	0.009759774431586266	0.019715549424290657
13	hV4	sus-zero-zero_dyn-plus-plus	0.0360434353351593	0.06801094114780426
14	LO	sus-zero-zero_dyn-plus-plus	0.06587046384811401	0.1204749345779419
14	TO	sus-zero-zero_dyn-plus-plus	0.011577275581657887	0.02077135443687439
14	V1	sus-zero-zero_dyn-plus-plus	0.2650846838951111	0.27151936292648315
14	V2	sus-zero-zero_dyn-plus-plus	0.27359259128570557	0.28216278553009033
